0.000875020965488566,0
2.51831738784715e-05,1e-12
2.48902374850268e-05,1.41253754462276e-11
2.55310863958467e-05,1.99526231496888e-10
2.62641757371012e-05,2.81838293126445e-09
2.69673795415719e-05,3.98107170553497e-08
2.77546238421043e-05,5.62341325190349e-07
2.84069953160267e-05,7.94328234724282e-06
2.95156641000178e-05,0.000112201845430197
2.94045223419545e-05,0.00158489319246111
3.28563222331367e-05,0.0223872113856834
2.64939383717501e-05,0.316227766016838
4.21449104274986e-05,4.46683592150963
4.58590504199695e-05,63.0957344480194
5.5726078471063e-05,891.250938133744
7.62917994514114e-05,12589.2541179417
0.000103929836023773,177827.941003892
0.000143218303178483,2511886.43150957
0.000391641050262183,35481338.9233576
0.00062525112420402,501187233.627271
0.00106163971670514,7079457843.8414
0.00182653383693625,100000000000
