0.000533113918452798,0
2.39828924287534e-05,1e-12
2.40855492008145e-05,1.41253754462276e-11
2.50823964083396e-05,1.99526231496888e-10
2.61913801936739e-05,2.81838293126445e-09
2.73031334294464e-05,3.98107170553497e-08
2.85180017439777e-05,5.62341325190349e-07
2.96542388166856e-05,7.94328234724282e-06
3.12053203488579e-05,0.000112201845430197
3.1782395295276e-05,0.00158489319246111
3.5301533409314e-05,0.0223872113856834
3.12953038398453e-05,0.316227766016838
4.54798610442518e-05,4.46683592150963
3.28051859748218e-05,63.0957344480194
5.34404975977787e-05,891.250938133744
5.61848362405101e-05,12589.2541179417
0.000114226133066086,177827.941003892
0.000219951364514083,2511886.43150957
0.000360749384074102,35481338.9233576
0.000663766334471169,501187233.627271
0.00101029862254134,7079457843.8414
0.00130452767527902,100000000000
